id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
558555,7200.0,3,6.39,220.32,A,A2,807.0,10+ years,1,36000.0,1,2015-05-01,1,4,79.0,2,28.1,0.0,705.0,709.0,8.0,0.0,0.0,22650.0,79.5,24.0,0,0,Jan-1998,4.0,1.0,0.0,6.0,6.0,6.0,6.0,10.0,6.0,7.0,17.0,6.0,8.0,0.0,0.0,0.0,0.0
53392,12000.0,5,19.03,311.49,D,D3,113453.0,5 years,1,117000.0,1,2018-01-01,0,0,149.0,22,2.16,0.0,670.0,674.0,8.0,1.0,0.0,13324.0,44.4,18.0,0,0,Nov-2006,0.0,1.0,0.0,5.0,5.0,5.0,7.0,11.0,2.0,8.0,16.0,5.0,8.0,0.0,0.0,0.0,4.0
531283,5000.0,3,7.89,156.43,A,A5,19738.0,4 years,0,43000.0,2,2015-11-01,0,0,266.0,31,17.76,0.0,680.0,684.0,18.0,0.0,0.0,4489.0,57.6,29.0,0,0,Nov-2005,0.0,1.0,0.0,3.0,4.0,4.0,3.0,6.0,16.0,5.0,9.0,4.0,18.0,0.0,0.0,0.0,5.0
660885,28000.0,3,7.89,876.0,A,A5,32.0,4 years,0,75000.0,0,2015-11-01,0,4,157.0,8,25.7,0.0,745.0,749.0,14.0,0.0,0.0,25867.0,30.4,27.0,0,0,Jul-1982,4.0,1.0,1.0,6.0,7.0,7.0,7.0,11.0,4.0,10.0,18.0,7.0,14.0,0.0,0.0,0.0,3.0
360064,5000.0,3,10.75,163.11,B,B4,126314.0,< 1 year,1,35500.0,2,2016-06-01,1,1,307.0,14,12.27,0.0,710.0,714.0,9.0,0.0,0.0,12521.0,53.3,9.0,0,0,Aug-1991,1.0,1.0,0.0,2.0,5.0,5.0,3.0,3.0,0.0,9.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0
189838,10000.0,3,7.9,312.91,A,A4,6081.0,7 years,1,65000.0,2,2014-04-01,0,4,74.0,30,4.99,0.0,735.0,739.0,9.0,0.0,0.0,10569.0,28.1,17.0,1,0,Nov-2006,4.0,1.0,0.0,3.0,5.0,5.0,4.0,8.0,1.0,9.0,15.0,5.0,9.0,0.0,0.0,0.0,2.0
223336,6000.0,3,14.08,205.3,C,C3,97.0,5 years,1,50000.0,1,2017-06-01,0,5,195.0,38,17.76,1.0,665.0,669.0,15.0,0.0,0.0,5686.0,27.9,30.0,0,0,Apr-2005,6.0,1.0,4.0,3.0,5.0,5.0,4.0,9.0,13.0,10.0,17.0,5.0,15.0,0.0,0.0,1.0,5.0
591052,6000.0,3,15.05,208.14,C,C4,50932.0,3 years,0,33000.0,0,2018-02-01,0,5,498.0,32,4.44,0.0,680.0,684.0,5.0,2.0,2.0,0.0,0.0,12.0,0,1,Dec-2007,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,3.0
209885,35000.0,5,18.99,907.73,E,E3,351.0,10+ years,0,95000.0,2,2015-11-01,0,0,53.0,19,12.61,0.0,690.0,694.0,10.0,0.0,0.0,23065.0,89.7,20.0,0,0,Jan-2003,0.0,1.0,0.0,3.0,4.0,4.0,3.0,5.0,7.0,5.0,8.0,4.0,10.0,0.0,0.0,0.0,2.0
312360,16000.0,3,10.75,521.93,B,B4,199.0,10+ years,0,72000.0,2,2016-06-01,0,2,149.0,22,29.68,0.0,690.0,694.0,13.0,0.0,0.0,43985.0,17.4,27.0,0,0,Jan-2001,5.0,1.0,2.0,2.0,4.0,4.0,3.0,9.0,10.0,8.0,16.0,4.0,13.0,0.0,0.0,0.0,3.0
626341,30000.0,5,10.75,648.54,B,B4,695.0,6 years,0,278000.0,1,2016-05-01,1,4,163.0,21,20.28,0.0,695.0,699.0,16.0,0.0,0.0,27820.0,58.0,23.0,0,0,Dec-2001,4.0,1.0,0.0,5.0,10.0,10.0,5.0,5.0,7.0,10.0,13.0,7.0,16.0,,0.0,0.0,3.0
654081,8625.0,3,17.86,311.21,D,D5,93670.0,1 year,1,61000.0,1,2015-03-01,1,0,137.0,32,22.27,3.0,660.0,664.0,17.0,0.0,0.0,8522.0,52.9,32.0,0,0,Nov-2003,0.0,1.0,0.0,2.0,6.0,6.0,2.0,2.0,19.0,9.0,11.0,6.0,17.0,0.0,0.0,0.0,4.0
257593,32000.0,5,21.49,874.56,D,D5,378311.0,< 1 year,0,130000.0,2,2016-10-01,1,0,479.0,8,13.99,0.0,670.0,674.0,33.0,1.0,1.0,25034.0,35.1,42.0,0,0,Aug-2005,0.0,1.0,0.0,7.0,10.0,10.0,13.0,15.0,11.0,27.0,29.0,10.0,33.0,0.0,0.0,0.0,6.0
454986,2800.0,3,21.85,106.72,D,D5,1158.0,6 years,0,29400.0,2,2018-03-01,1,5,711.0,0,25.06,1.0,660.0,664.0,8.0,0.0,0.0,0.0,0.0,33.0,0,0,Sep-1994,6.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,17.0,0.0,8.0,0.0,0.0,0.0,3.0
62521,7000.0,3,12.29,233.48,C,C1,95455.0,3 years,2,64179.0,0,2015-03-01,0,0,86.0,35,13.84,0.0,690.0,694.0,11.0,0.0,0.0,9670.0,68.1,38.0,1,0,Oct-1998,0.0,1.0,1.0,2.0,4.0,4.0,2.0,9.0,17.0,6.0,21.0,4.0,10.0,0.0,0.0,0.0,0.0
213541,11000.0,3,8.94,349.49,A,A5,243491.0,7 years,0,50400.0,0,2009-11-01,0,4,683.0,48,22.38,0.0,760.0,764.0,6.0,0.0,0.0,8694.0,54.0,14.0,1,0,Oct-1983,106.0,1.0,,,,,,,,,,,,,,,
410819,11775.0,5,16.55,289.8,D,D2,11273.0,< 1 year,0,31000.0,0,2015-12-01,0,4,194.0,38,16.78,0.0,690.0,694.0,8.0,0.0,0.0,15677.0,76.5,22.0,0,0,Jan-2000,4.0,1.0,2.0,1.0,6.0,6.0,1.0,3.0,10.0,6.0,11.0,6.0,8.0,0.0,0.0,0.0,2.0
630302,10000.0,3,7.89,312.86,A,A5,38468.0,4 years,0,69941.32,0,2015-10-01,0,4,35.0,14,34.76,0.0,710.0,714.0,8.0,0.0,0.0,8621.0,62.9,29.0,0,0,Dec-1999,4.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,17.0,2.0,8.0,1.0,8.0,0.0,0.0,0.0,3.0
325692,20000.0,3,19.99,743.17,E,E1,310773.0,3 years,1,90000.0,1,2012-05-01,0,4,238.0,22,6.11,0.0,660.0,664.0,7.0,0.0,0.0,22375.0,70.1,8.0,1,0,Jan-2007,71.0,1.0,,,,,,,,,,,,,,,
585281,13800.0,5,14.08,321.68,C,C3,7632.0,3 years,0,75000.0,1,2017-07-01,0,0,644.0,26,17.86,1.0,660.0,664.0,13.0,1.0,1.0,13420.0,57.1,22.0,0,0,Oct-1995,0.0,1.0,0.0,3.0,10.0,10.0,3.0,5.0,6.0,11.0,15.0,10.0,13.0,0.0,0.0,0.0,0.0
698772,14025.0,3,15.31,488.32,C,C5,144.0,10+ years,2,32500.0,1,2016-05-01,1,0,9.0,7,6.87,0.0,750.0,754.0,4.0,0.0,0.0,3906.0,24.3,8.0,1,0,May-2006,0.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0
353665,12000.0,3,11.48,395.6,B,B5,26630.0,< 1 year,2,80000.0,0,2016-01-01,0,3,641.0,13,16.73,0.0,710.0,714.0,11.0,0.0,0.0,6731.0,29.5,34.0,1,0,Sep-1994,3.0,1.0,1.0,3.0,5.0,5.0,5.0,6.0,16.0,8.0,16.0,5.0,11.0,0.0,0.0,0.0,7.0
675808,6175.0,3,14.16,211.53,C,C2,2267.0,3 years,0,28000.0,1,2014-03-01,0,4,743.0,11,24.33,0.0,710.0,714.0,15.0,0.0,0.0,43976.0,53.4,30.0,1,0,Jul-1987,4.0,1.0,0.0,5.0,10.0,10.0,6.0,13.0,0.0,14.0,28.0,10.0,15.0,0.0,0.0,0.0,0.0
657384,5000.0,3,13.53,169.75,B,B5,32.0,10+ years,1,29556.0,0,2013-12-01,1,0,420.0,4,15.27,0.0,720.0,724.0,7.0,0.0,0.0,9705.0,76.4,16.0,1,0,Sep-1985,22998.0,1.0,0.0,3.0,5.0,5.0,3.0,8.0,5.0,6.0,11.0,5.0,7.0,0.0,0.0,0.0,0.0
706877,10000.0,3,9.16,318.75,B,B2,151.0,3 years,1,70000.0,0,2016-02-01,0,4,129.0,30,31.13,1.0,680.0,684.0,21.0,0.0,0.0,20013.0,81.7,43.0,0,0,Dec-2003,4.0,1.0,0.0,3.0,5.0,5.0,3.0,9.0,27.0,6.0,16.0,5.0,21.0,0.0,0.0,0.0,3.0
6367,10000.0,3,11.99,332.1,C,C1,184.0,2 years,0,46000.0,0,2016-05-01,1,4,427.0,21,13.72,0.0,700.0,704.0,11.0,0.0,0.0,7433.0,44.0,11.0,0,0,Jan-1997,4.0,1.0,0.0,2.0,8.0,8.0,2.0,2.0,1.0,10.0,10.0,8.0,11.0,0.0,0.0,0.0,3.0
243863,10000.0,3,10.64,325.69,B,B2,286023.0,2 years,0,90000.0,0,2013-07-01,1,4,109.0,21,5.95,6.0,660.0,664.0,7.0,0.0,0.0,9058.0,80.2,20.0,1,0,Nov-1995,28.0,1.0,5.0,5.0,5.0,5.0,5.0,15.0,1.0,6.0,17.0,5.0,7.0,0.0,0.0,1.0,0.0
341447,14000.0,5,19.42,366.42,E,E3,224764.0,10+ years,0,165000.0,2,2011-09-01,0,2,19.0,14,4.44,0.0,675.0,679.0,4.0,0.0,0.0,9804.0,84.5,19.0,1,0,Sep-1988,94.0,1.0,,,,,,,,,,,,,,,
285986,33675.0,3,18.25,1221.66,E,E1,34768.0,< 1 year,0,144750.0,1,2015-10-01,0,0,363.0,43,8.22,1.0,700.0,704.0,10.0,0.0,0.0,5540.0,62.2,30.0,1,0,Oct-1997,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,18.0,2.0,5.0,2.0,10.0,0.0,0.0,1.0,1.0
547027,6000.0,3,12.29,200.12,C,C1,199.0,3 years,1,36000.0,0,2015-07-01,1,0,139.0,8,14.67,0.0,660.0,664.0,11.0,0.0,0.0,8619.0,52.9,11.0,1,0,Apr-2012,0.0,1.0,0.0,2.0,6.0,6.0,3.0,3.0,4.0,7.0,7.0,6.0,11.0,0.0,0.0,0.0,4.0
463215,10000.0,3,5.32,301.15,A,A1,72175.0,10+ years,0,90000.0,0,2015-06-01,0,0,271.0,35,19.3,1.0,695.0,699.0,10.0,0.0,0.0,23196.0,54.5,16.0,1,0,Oct-1990,0.0,1.0,0.0,4.0,5.0,5.0,4.0,5.0,3.0,6.0,9.0,5.0,10.0,0.0,0.0,0.0,0.0
213270,20000.0,5,22.47,557.74,E,E5,218743.0,10+ years,1,47000.0,2,2012-11-01,0,0,208.0,28,23.62,0.0,665.0,669.0,9.0,0.0,0.0,32291.0,61.3,18.0,1,0,Aug-1975,0.0,1.0,0.0,4.0,7.0,7.0,5.0,8.0,3.0,9.0,15.0,7.0,9.0,0.0,0.0,0.0,0.0
488851,5000.0,3,19.03,183.36,D,D3,38.0,10+ years,0,56700.0,1,2018-02-01,1,0,66.0,14,39.6,1.0,695.0,699.0,18.0,0.0,0.0,18650.0,59.4,61.0,0,0,Oct-1995,0.0,1.0,0.0,2.0,6.0,6.0,3.0,10.0,24.0,12.0,36.0,6.0,18.0,0.0,0.0,0.0,3.0
534949,24000.0,3,13.49,814.34,C,C2,14585.0,2 years,2,65000.0,0,2017-01-01,0,0,136.0,8,28.67,0.0,725.0,729.0,17.0,0.0,0.0,20071.0,28.6,35.0,0,0,Aug-2003,0.0,1.0,0.0,6.0,8.0,8.0,10.0,20.0,6.0,13.0,24.0,8.0,17.0,0.0,0.0,0.0,7.0
579582,20000.0,3,14.33,686.77,C,C2,244894.0,6 years,1,45000.0,2,2013-09-01,1,0,335.0,8,31.47,0.0,695.0,699.0,11.0,0.0,0.0,19788.0,67.1,19.0,1,0,Nov-2000,31682.0,1.0,0.0,6.0,10.0,10.0,6.0,7.0,7.0,10.0,12.0,10.0,11.0,0.0,0.0,0.0,2.0
291984,13000.0,3,12.29,433.59,C,C1,38040.0,5 years,1,50000.0,1,2015-04-01,0,0,445.0,32,7.32,0.0,690.0,694.0,5.0,0.0,0.0,6300.0,37.5,15.0,0,0,Sep-2009,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.0,4.0,8.0,1.0,5.0,0.0,0.0,0.0,3.0
385977,7200.0,3,14.99,249.56,C,C4,20100.0,2 years,0,56000.0,1,2017-02-01,1,2,105.0,17,27.63,1.0,690.0,694.0,7.0,0.0,0.0,22606.0,63.5,15.0,0,0,Jul-1986,5.0,1.0,0.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,8.0,4.0,7.0,0.0,0.0,0.0,1.0
346040,11025.0,5,18.25,281.47,D,D3,26934.0,< 1 year,1,23000.0,2,2016-02-01,1,11,487.0,47,16.54,0.0,715.0,719.0,10.0,0.0,0.0,8434.0,17.4,14.0,0,0,Nov-1992,12.0,1.0,0.0,2.0,4.0,4.0,5.0,7.0,1.0,9.0,13.0,5.0,10.0,0.0,0.0,0.0,1.0
153870,30000.0,5,17.27,749.94,D,D2,196.0,5 years,0,100000.0,1,2016-02-01,0,4,20.0,15,16.86,0.0,670.0,674.0,17.0,0.0,0.0,17811.0,49.8,26.0,0,0,Apr-2001,2.0,1.0,0.0,5.0,5.0,5.0,6.0,8.0,8.0,10.0,14.0,5.0,17.0,0.0,0.0,0.0,3.0
744970,4500.0,3,17.14,160.76,D,D4,307.0,10+ years,1,51120.0,2,2014-11-01,1,0,275.0,8,17.16,0.0,680.0,684.0,5.0,1.0,1.0,1128.0,40.3,11.0,1,0,Sep-1998,0.0,1.0,0.0,2.0,3.0,3.0,2.0,4.0,5.0,3.0,6.0,3.0,5.0,0.0,0.0,0.0,2.0
746248,20400.0,3,6.49,625.15,A,A2,62592.0,< 1 year,1,155000.0,1,2015-01-01,0,0,152.0,14,17.7,0.0,700.0,704.0,19.0,1.0,0.0,13981.0,86.8,39.0,1,0,May-1998,0.0,1.0,0.0,6.0,6.0,6.0,6.0,8.0,30.0,7.0,9.0,6.0,19.0,0.0,0.0,0.0,2.0
168420,20000.0,3,16.55,708.59,D,D2,9493.0,10+ years,0,50000.0,0,2015-10-01,1,0,199.0,24,30.87,1.0,660.0,664.0,20.0,0.0,0.0,36387.0,68.4,27.0,1,0,Mar-1986,0.0,1.0,0.0,5.0,18.0,18.0,5.0,7.0,0.0,19.0,22.0,18.0,20.0,0.0,0.0,0.0,3.0
303513,12000.0,3,13.53,407.4,B,B5,823.0,1 year,1,30000.0,0,2014-01-01,0,0,320.0,13,8.52,0.0,740.0,744.0,7.0,0.0,0.0,7893.0,31.6,16.0,1,0,Jul-1993,0.0,1.0,0.0,3.0,3.0,3.0,5.0,11.0,0.0,7.0,16.0,3.0,7.0,0.0,0.0,0.0,3.0
585908,28800.0,5,26.99,879.25,F,F3,353741.0,3 years,0,130000.0,2,2016-09-01,1,2,134.0,8,1.27,0.0,785.0,789.0,5.0,0.0,0.0,0.0,0.0,14.0,1,0,Jan-1996,5.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,2.0
240850,12325.0,5,22.99,347.38,F,F2,6716.0,4 years,0,40000.0,1,2015-10-01,1,0,386.0,19,10.68,0.0,690.0,694.0,6.0,0.0,0.0,10456.0,80.4,13.0,0,0,Aug-2000,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,7.0,1.0,6.0,0.0,0.0,0.0,1.0
211057,10900.0,3,14.65,375.99,C,C5,3402.0,< 1 year,0,39000.0,0,2015-05-01,1,0,629.0,20,24.65,0.0,680.0,684.0,9.0,0.0,0.0,5943.0,60.0,12.0,1,0,Jul-2011,0.0,1.0,0.0,3.0,4.0,4.0,3.0,4.0,3.0,6.0,8.0,4.0,9.0,0.0,0.0,0.0,1.0
33861,8000.0,3,8.24,251.58,B,B1,103.0,1 year,1,56000.0,1,2017-01-01,1,4,195.0,38,29.19,0.0,660.0,664.0,15.0,1.0,1.0,7113.0,50.1,44.0,0,0,Mar-2003,4.0,1.0,0.0,2.0,9.0,9.0,2.0,6.0,18.0,11.0,24.0,9.0,15.0,0.0,0.0,0.0,8.0
214303,5500.0,3,14.65,189.72,C,C5,5566.0,9 years,1,59984.0,2,2015-08-01,1,5,56.0,8,18.45,0.0,670.0,674.0,11.0,1.0,1.0,3540.0,28.5,29.0,1,0,Apr-1997,6.0,1.0,1.0,2.0,3.0,3.0,5.0,11.0,8.0,7.0,20.0,3.0,10.0,0.0,0.0,0.0,4.0
26416,15000.0,3,12.69,503.18,C,C2,35221.0,1 year,1,75000.0,1,2015-06-01,1,4,4.0,3,27.37,1.0,660.0,664.0,20.0,1.0,0.0,20785.0,73.2,34.0,1,0,Jul-2006,4.0,1.0,0.0,13.0,16.0,16.0,14.0,17.0,12.0,18.0,22.0,16.0,20.0,0.0,0.0,0.0,2.0
586248,24000.0,3,17.09,856.75,D,D1,367736.0,2 years,1,80000.0,0,2017-10-01,1,0,300.0,9,27.8,0.0,680.0,684.0,7.0,0.0,0.0,12370.0,44.5,18.0,0,0,Mar-2008,0.0,1.0,2.0,0.0,5.0,5.0,0.0,1.0,10.0,5.0,6.0,5.0,7.0,0.0,0.0,0.0,1.0
517654,10050.0,3,10.64,327.32,B,B2,271257.0,10+ years,1,30000.0,0,2013-09-01,1,4,35.0,14,28.72,0.0,745.0,749.0,8.0,0.0,0.0,11959.0,77.2,17.0,0,0,Nov-1986,65.0,1.0,0.0,4.0,5.0,5.0,4.0,6.0,3.0,7.0,13.0,5.0,8.0,0.0,0.0,0.0,1.0
207551,24000.0,5,8.24,489.4,B,B1,62018.0,5 years,1,110000.0,2,2017-04-01,1,0,111.0,8,33.33,1.0,725.0,729.0,22.0,0.0,0.0,27046.0,18.0,41.0,0,0,Apr-2006,0.0,1.0,0.0,14.0,18.0,18.0,21.0,22.0,12.0,18.0,29.0,16.0,22.0,,0.0,0.0,2.0
272729,16000.0,3,13.35,541.81,C,C2,90197.0,6 years,1,50000.0,1,2014-05-01,0,4,131.0,6,31.87,0.0,680.0,684.0,19.0,0.0,0.0,16775.0,66.3,28.0,0,0,Jun-2004,4.0,1.0,0.0,10.0,12.0,12.0,14.0,16.0,4.0,17.0,24.0,12.0,19.0,0.0,0.0,0.0,1.0
385068,4000.0,3,10.49,130.0,B,B3,184.0,8 years,1,24000.0,1,2014-11-01,0,4,548.0,36,23.05,0.0,670.0,674.0,7.0,1.0,0.0,12347.0,29.5,18.0,1,0,Jan-1983,4.0,1.0,1.0,3.0,4.0,4.0,3.0,10.0,2.0,6.0,16.0,4.0,7.0,0.0,0.0,0.0,2.0
386490,25775.0,5,28.72,813.76,F,F1,367908.0,10+ years,0,75000.0,0,2017-10-01,0,0,451.0,36,23.39,1.0,705.0,709.0,11.0,0.0,0.0,8702.0,26.7,24.0,0,1,Jul-1987,0.0,1.0,0.0,0.0,5.0,5.0,1.0,3.0,10.0,6.0,11.0,5.0,11.0,0.0,0.0,0.0,1.0
96590,2925.0,3,17.14,104.49,D,D4,3259.0,10+ years,2,45000.0,0,2015-01-01,1,5,600.0,4,9.52,0.0,660.0,664.0,5.0,1.0,1.0,2812.0,69.0,10.0,1,0,Sep-2002,6.0,1.0,0.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,6.0,4.0,5.0,,0.0,0.0,2.0
136592,35000.0,5,18.25,893.54,E,E1,857.0,1 year,0,155000.0,2,2015-04-01,1,0,195.0,38,28.72,1.0,665.0,669.0,22.0,0.0,0.0,37767.0,81.4,39.0,0,0,Nov-1993,0.0,1.0,0.0,8.0,15.0,15.0,9.0,14.0,11.0,17.0,27.0,15.0,22.0,0.0,0.0,0.0,4.0
678459,22800.0,5,29.99,737.52,F,F3,1832.0,10+ years,1,57000.0,0,2016-12-01,1,9,2.0,2,23.35,1.0,675.0,679.0,32.0,0.0,0.0,13530.0,25.2,59.0,1,0,Nov-1990,10.0,1.0,0.0,5.0,10.0,10.0,6.0,17.0,2.0,31.0,57.0,10.0,32.0,0.0,0.0,0.0,3.0
528238,5000.0,3,15.61,174.83,D,D1,54.0,,2,58600.0,2,2015-05-01,1,5,275.0,8,22.47,0.0,670.0,674.0,8.0,0.0,0.0,24630.0,97.7,26.0,0,0,Jun-2004,6.0,1.0,0.0,7.0,7.0,7.0,7.0,10.0,11.0,8.0,14.0,7.0,8.0,0.0,0.0,0.0,1.0
174740,20000.0,3,5.32,602.3,A,A1,147133.0,< 1 year,0,135000.0,0,2017-04-01,0,10,134.0,8,20.14,0.0,800.0,804.0,22.0,0.0,0.0,20708.0,15.5,36.0,1,1,Mar-1999,11.0,1.0,0.0,6.0,7.0,7.0,10.0,13.0,10.0,17.0,21.0,7.0,22.0,0.0,0.0,0.0,1.0
651720,21000.0,5,22.39,584.67,E,E1,16675.0,6 years,0,150000.0,0,2016-09-01,1,3,380.0,26,13.25,0.0,765.0,769.0,15.0,0.0,0.0,12315.0,12.1,18.0,0,0,Nov-2007,3.0,1.0,0.0,4.0,4.0,4.0,8.0,8.0,5.0,12.0,12.0,4.0,15.0,0.0,0.0,0.0,7.0
413233,10000.0,5,19.19,260.46,E,E3,76853.0,10+ years,0,68000.0,2,2015-05-01,0,0,405.0,2,27.43,0.0,675.0,679.0,12.0,0.0,0.0,15365.0,84.0,38.0,1,0,Aug-2002,0.0,1.0,0.0,4.0,6.0,6.0,4.0,7.0,24.0,8.0,13.0,6.0,12.0,0.0,0.0,0.0,3.0
699527,6000.0,3,13.33,203.12,C,C3,54.0,,1,42000.0,1,2015-06-01,1,0,51.0,13,14.74,0.0,690.0,694.0,23.0,0.0,0.0,10639.0,30.0,25.0,0,0,May-1993,0.0,1.0,0.0,10.0,22.0,22.0,11.0,11.0,1.0,22.0,24.0,11.0,22.0,,0.0,0.0,10.0
147841,40000.0,5,30.17,1298.32,F,F3,1268.0,2 years,0,97500.0,0,2017-06-01,0,0,4.0,3,10.61,1.0,680.0,684.0,17.0,0.0,0.0,24728.0,33.6,26.0,1,0,Mar-1987,0.0,1.0,0.0,5.0,6.0,6.0,9.0,11.0,4.0,15.0,21.0,6.0,17.0,0.0,0.0,0.0,4.0
312882,10000.0,3,9.99,322.63,B,B3,20220.0,10+ years,1,27940.0,2,2015-11-01,1,4,118.0,20,22.16,0.0,685.0,689.0,7.0,0.0,0.0,12114.0,60.0,12.0,0,0,Sep-1994,4.0,1.0,0.0,3.0,6.0,6.0,3.0,4.0,2.0,7.0,10.0,6.0,7.0,0.0,0.0,0.0,0.0
85743,10000.0,3,13.49,339.31,C,C2,32.0,8 years,1,102000.0,1,2016-10-01,1,2,116.0,14,30.57,0.0,675.0,679.0,10.0,0.0,0.0,8357.0,33.6,20.0,1,0,Oct-1997,5.0,1.0,1.0,2.0,4.0,4.0,2.0,4.0,8.0,6.0,12.0,4.0,10.0,0.0,0.0,0.0,3.0
329889,15000.0,3,5.32,451.73,A,A1,515.0,9 years,0,63000.0,1,2017-11-01,0,0,238.0,22,21.48,0.0,780.0,784.0,9.0,0.0,0.0,17365.0,22.8,36.0,0,0,May-1985,0.0,1.0,0.0,5.0,5.0,5.0,6.0,13.0,9.0,6.0,20.0,5.0,9.0,0.0,0.0,0.0,3.0
223896,7500.0,3,15.41,261.5,D,D1,20884.0,3 years,0,60000.0,2,2015-11-01,1,5,369.0,21,24.62,1.0,695.0,699.0,15.0,0.0,0.0,11520.0,41.0,36.0,0,0,May-1985,6.0,1.0,1.0,4.0,9.0,9.0,4.0,6.0,16.0,12.0,16.0,9.0,15.0,0.0,0.0,1.0,3.0
282552,15000.0,3,11.99,498.15,C,C1,199.0,5 years,1,75000.0,0,2016-03-01,1,0,196.0,14,16.11,0.0,665.0,669.0,12.0,0.0,0.0,507.0,7.3,25.0,1,0,Oct-2001,0.0,1.0,2.0,3.0,5.0,5.0,3.0,5.0,14.0,7.0,10.0,5.0,12.0,0.0,0.0,0.0,6.0
344827,25000.0,3,9.99,806.57,B,B4,235672.0,< 1 year,1,145000.0,2,2010-12-01,0,4,110.0,13,16.67,0.0,740.0,744.0,6.0,0.0,0.0,43175.0,11.9,13.0,1,0,Aug-2000,10975.0,1.0,,,,,,,,,,,,,,,
313694,35000.0,3,6.71,1076.07,A,A3,32.0,4 years,1,182000.0,1,2018-04-01,1,5,429.0,8,0.8,0.0,790.0,794.0,8.0,0.0,0.0,6108.0,6.3,15.0,0,0,Jan-2009,6.0,1.0,0.0,2.0,2.0,2.0,6.0,8.0,2.0,8.0,13.0,2.0,8.0,0.0,0.0,0.0,0.0
563206,20000.0,5,16.55,492.23,D,D2,64854.0,2 years,1,52000.0,1,2015-07-01,1,0,317.0,36,24.79,4.0,685.0,689.0,23.0,0.0,0.0,10177.0,38.7,38.0,1,0,Nov-2003,0.0,1.0,1.0,3.0,8.0,8.0,5.0,7.0,13.0,16.0,23.0,8.0,23.0,0.0,0.0,1.0,1.0
678906,25000.0,3,11.14,820.13,B,B2,222598.0,10+ years,0,100000.0,1,2013-04-01,1,4,666.0,13,18.32,0.0,700.0,704.0,9.0,0.0,0.0,22735.0,67.7,22.0,0,0,Apr-1994,173.0,1.0,0.0,4.0,6.0,6.0,4.0,7.0,8.0,6.0,12.0,6.0,9.0,0.0,0.0,0.0,2.0
388623,35000.0,3,14.99,1213.12,C,C4,278.0,3 years,0,149600.0,1,2017-03-01,0,0,143.0,8,21.88,1.0,695.0,699.0,11.0,0.0,0.0,13236.0,53.8,17.0,1,0,Aug-1999,0.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,7.0,5.0,9.0,3.0,11.0,0.0,0.0,1.0,0.0
770439,25025.0,5,25.99,749.12,F,F5,67.0,2 years,0,68000.0,1,2015-11-01,0,2,31.0,2,1.02,1.0,675.0,679.0,3.0,0.0,0.0,2325.0,43.9,18.0,1,0,Mar-2004,5.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,6.0,2.0,3.0,0.0,0.0,1.0,2.0
721508,7000.0,3,7.49,217.72,A,A4,5319.0,10+ years,0,79000.0,0,2014-12-01,0,0,324.0,10,2.58,0.0,680.0,684.0,6.0,0.0,0.0,8066.0,53.1,36.0,1,0,Feb-1997,0.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,17.0,5.0,11.0,1.0,6.0,0.0,0.0,0.0,1.0
87129,25000.0,5,14.03,582.1,C,C2,62.0,4 years,1,70000.0,1,2018-05-01,1,4,298.0,30,22.48,0.0,685.0,689.0,12.0,0.0,0.0,27522.0,31.7,12.0,0,0,May-2011,4.0,1.0,0.0,8.0,9.0,9.0,9.0,9.0,2.0,10.0,10.0,9.0,12.0,0.0,0.0,0.0,4.0
494956,15000.0,3,9.67,481.69,B,B1,206419.0,10+ years,1,49000.0,1,2014-03-01,0,0,483.0,3,27.14,0.0,690.0,694.0,8.0,0.0,0.0,3750.0,64.7,18.0,0,0,Jan-2003,0.0,1.0,0.0,4.0,4.0,4.0,5.0,5.0,11.0,5.0,6.0,4.0,8.0,0.0,0.0,0.0,2.0
